"conversation","topic","rowid","setid","dataset","docnum","docid","wordct"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","cast, change, break, discover, hold, lead, take in, carry, extend, form","259","Topic_words","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","Break","259","Flan_topic","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","Break dance","259","Flan_topic2","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","enroxgate, enron, planters, crunch, video, sportsline, beaver, football, john, mark","312","Topic_words","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","Sports","312","Flan_topic","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","Football","312","Flan_topic2","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","you, go, dinner, saturday, trails, game, message, great, on, up","316","Topic_words","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","game","316","Flan_topic","ee","78","4128","134"
"Last night<br />Lady, c&#x27;mon...you&#x27;re just one of the guys!  Wanna go to Treasures tonight?<br /><br />From: Margaret Allen@ENRON on 10/13/2000 08:39 AM<br />To: John Arnold/HOU/ECT@ECT<br />cc:  <br />Subject: Last night<br />Hey Buster John,<br />Despite the X&#x27;s you received last night for your ill behavior, I wanted to <br />thank you for dinner because I had a great time.  Although, I do take <br />personal offense to being flipped off at least 5 times in the course of <br />dinner. Watch your manners when your with a lady!<br />I hope you have a great Friday and today is one of your top 5 too!<br />MSA<br />","Game","316","Flan_topic2","ee","78","4128","134"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","extension,  document,  engineer,  architect,  accounts,  deal","9999","Human_keywords","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","Contract extension","9999","Human_friendly_topic","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","work, HOU, look, forward, Allen, Phillip, today, eye, check, tear","88","Topic_words","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","iSubject","88","Flan_topic","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","Science/Tech","88","Flan_topic2","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","take in, hold, fix, learn, aim, determine, study, train, draw, sustain","91","Topic_words","ee","54","995","131"
"Jacques,<br />Still trying to close the loop on the $15,000 of extensions.  Assuming that <br />it is worked out today or tomorrow, I would like to get whatever documents <br />need to be<br />completed to convey the partnership done.  I need to work with the engineer <br />and architect to get things moving.  I am planning on  writing a personal <br />check to the engineer while I am setting up new accounts.  Let me know if <br />there is a reason I should not do this.<br />Thanks for all your help so far.  Between your connections and expertise in <br />structuring the loan, you saved us from getting into a bad deal.<br />Phillip<br />","Study","91","Flan_topic","ee","54","995","131"
